"No.","Time","Source","Destination","Protocol","Length","Info"
"9286","302.643865178","18.192.151.104","10.0.2.15","MQTT","199","Publish Message [university/room2/section1]"
"9288","302.648458481","18.192.151.104","10.0.2.15","MQTT","198","Publish Message [university/room2/section1]"
"9290","302.828679267","10.0.2.15","5.196.78.28","MQTT","79","Publish Message [factory/room2/room2]"
"9292","303.154242155","10.0.2.15","18.192.151.104","MQTT","87","Publish Message [university/facility3/area3]"
"9294","303.197484268","18.192.151.104","10.0.2.15","MQTT","87","Publish Message [university/facility3/area3]"
"9296","303.198236821","18.192.151.104","10.0.2.15","MQTT","86","Publish Message [university/facility3/area3]"
"9300","303.579635261","10.0.2.15","18.192.151.104","MQTT","208","Publish Message [hospital/building3/floor4/pollution]"
"9304","303.684264840","10.0.2.15","5.196.78.28","MQTT","78","Publish Message [factory/facility3]"
"9312","304.078949010","::1","::1","MQTT","224","Publish Message [factory/room2/area3]"
"9314","304.079148913","::1","::1","MQTT","224","Publish Message [factory/room2/area3]"
"9316","304.551607073","10.0.2.15","18.192.151.104","MQTT","196","Publish Message [university/department2]"
"9318","304.574620838","18.192.151.104","10.0.2.15","MQTT","195","Publish Message [university/department2]"
"9322","304.963960644","10.0.2.15","18.192.151.104","MQTT","210","Publish Message [hospital/department2/floor4/pollution]"
"9351","306.280908502","10.0.2.15","18.192.151.104","MQTT","196","Publish Message [university/department2]"
"9353","306.576553930","18.192.151.104","10.0.2.15","MQTT","195","Publish Message [university/department2]"
"9358","306.727475241","10.0.2.15","18.192.151.104","MQTT","209","Publish Message [hospital/building3/room2/temperature]"
"9360","307.116639780","10.0.2.15","5.196.78.28","MQTT","211","Publish Message [hospital/department2/area3/temperature]"
"9362","307.355495626","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [hospital/department2]"
"9364","307.969444363","::1","::1","MQTT","238","Publish Message [hospital/facility3/section1/light]"
"9366","307.969706842","::1","::1","MQTT","238","Publish Message [hospital/facility3/section1/light]"
"9368","308.452400311","10.0.2.15","18.192.151.104","MQTT","202","Publish Message [metaverse/building3/section1]"
"9372","308.709736333","10.0.2.15","18.192.151.104","MQTT","191","Publish Message [hospital/building3]"
"9374","309.229896598","10.0.2.15","18.192.151.104","MQTT","205","Publish Message [factory/building3/area3/deposit]"
"9379","309.814793078","10.0.2.15","5.196.78.28","MQTT","190","Publish Message [factory/facility3]"
"9385","310.684885748","10.0.2.15","35.158.43.69","MQTT","199","Publish Message [university/building3/area3]"
"9387","310.718037847","18.192.151.104","10.0.2.15","MQTT","200","Publish Message [university/building3/area3]"
"9389","310.763290979","::1","::1","MQTT","240","Publish Message [hospital/department2/floor4/deposit]"
"9391","310.777086171","18.192.151.104","10.0.2.15","MQTT","199","Publish Message [university/building3/area3]"
"9393","311.188609781","10.0.2.15","5.196.78.28","MQTT","201","Publish Message [metaverse/building3/section1]"
"9395","311.308486261","::1","::1","MQTT","131","Publish Message [university/facility3/area3/temperature]"
"9397","311.308725053","::1","::1","MQTT","131","Publish Message [university/facility3/area3/temperature]"
"9403","312.335977177","10.0.2.15","18.192.151.104","MQTT","189","Publish Message [metaverse/room2]"
"9405","312.809208734","::1","::1","MQTT","240","Publish Message [metaverse/building3/floor4/deposit]"
"9407","312.809411735","::1","::1","MQTT","239","Publish Message [metaverse/building3/floor4/deposit]"
"9409","312.809425006","::1","::1","MQTT","239","Publish Message [metaverse/building3/floor4/deposit]"
"9411","312.820050310","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [hospital/room2/floor4]"
"9413","312.888918724","10.0.2.15","5.196.78.28","MQTT","202","Publish Message [university/department2/floor4]"
"9415","312.981038612","::1","::1","MQTT","233","Publish Message [hospital/building3/section1]"
"9433","313.129183486","::1","::1","MQTT","109","Publish Message [factory/facility3]"
"9435","313.129424801","::1","::1","MQTT","109","Publish Message [factory/facility3]"
"9443","314.276486812","::1","::1","MQTT","245","Publish Message [metaverse/facility3/section1/temperature]"
"9445","314.276716929","::1","::1","MQTT","245","Publish Message [metaverse/facility3/section1/temperature]"
"9447","314.276732283","::1","::1","MQTT","245","Publish Message [metaverse/facility3/section1/temperature]"
"9449","314.766713711","10.0.2.15","5.196.78.28","MQTT","210","Publish Message [hospital/facility3/area3/temperature]"
"9451","314.920735411","10.0.2.15","35.158.43.69","MQTT","210","Publish Message [metaverse/building3/area3/temperature]"
"9453","314.969360226","10.0.2.15","18.192.151.104","MQTT","203","Publish Message [factory/building3/room2/light]"
"9458","315.377836584","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [metaverse/facility3]"
"9460","315.849873666","::1","::1","MQTT","224","Publish Message [hospital/facility3]"
"9462","316.678128978","10.0.2.15","5.196.78.28","MQTT","190","Publish Message [factory/facility3]"
"9470","317.638948586","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [hospital/department2/room2]"
"9474","317.864624311","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [factory/room2/room2]"
"9476","317.961803407","10.0.2.15","5.196.78.28","MQTT","204","Publish Message [metaverse/department2/section1]"
"9478","318.264903699","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [university/building3]"
"9480","318.289031153","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/building3]"
"9482","318.591946492","10.0.2.15","35.158.43.69","MQTT","193","Publish Message [hospital/room2/room2]"
"9484","318.638475872","10.0.2.15","5.196.78.28","MQTT","215","Publish Message [metaverse/facility3/room2/hydraulic_valve]"
"9486","319.169268562","10.0.2.15","18.192.151.104","MQTT","195","Publish Message [metaverse/room2/room2]"
"9488","319.245548890","::1","::1","MQTT","111","Publish Message [factory/department2]"
"9490","319.245772817","::1","::1","MQTT","111","Publish Message [factory/department2]"
"9492","319.385339707","10.0.2.15","5.196.78.28","MQTT","195","Publish Message [metaverse/department2]"
"9494","320.061111810","10.0.2.15","18.192.151.104","MQTT","197","Publish Message [factory/facility3/area3]"
"9496","320.248023454","::1","::1","MQTT","224","Publish Message [factory/building3]"
"9498","320.248298532","::1","::1","MQTT","223","Publish Message [factory/building3]"
"9500","321.465300115","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [university/facility3]"
"9506","321.683726385","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/facility3]"
"9508","321.686237431","10.0.2.15","18.192.151.104","MQTT","195","Publish Message [hospital/department2]"
"9510","321.758371112","::1","::1","MQTT","225","Publish Message [factory/room2/room2]"
"9512","321.758572262","::1","::1","MQTT","224","Publish Message [factory/room2/room2]"
"9514","322.484334731","10.0.2.15","5.196.78.28","MQTT","191","Publish Message [factory/facility3]"
"9516","322.941627029","10.0.2.15","18.192.151.104","MQTT","81","Publish Message [metaverse/department2]"
"9518","323.027491929","::1","::1","MQTT","229","Publish Message [university/department2]"
"9520","323.027732699","::1","::1","MQTT","229","Publish Message [university/department2]"
"9522","323.047006648","::1","::1","MQTT","237","Publish Message [factory/department2/room2/light]"
"9524","323.047169217","::1","::1","MQTT","236","Publish Message [factory/department2/room2/light]"
"9556","323.619535797","10.0.2.15","35.158.43.69","MQTT","197","Publish Message [hospital/facility3/area3]"
"9562","324.204689119","10.0.2.15","5.196.78.28","MQTT","191","Publish Message [hospital/building3]"
"9568","324.810558820","10.0.2.15","18.192.151.104","MQTT","206","Publish Message [metaverse/room2/room2/temperature]"
"9570","325.419202474","10.0.2.15","5.196.78.28","MQTT","202","Publish Message [hospital/room2/area3/deposit]"
"9574","325.723534230","10.0.2.15","5.196.78.28","MQTT","215","Publish Message [metaverse/department2/section1/pollution]"
"9576","326.303625468","10.0.2.15","35.158.43.69","MQTT","198","Publish Message [university/room2/section1]"
"9578","326.363044057","18.192.151.104","10.0.2.15","MQTT","199","Publish Message [university/room2/section1]"
"9580","326.374442611","18.192.151.104","10.0.2.15","MQTT","198","Publish Message [university/room2/section1]"
"9582","326.502985514","10.0.2.15","18.192.151.104","MQTT","190","Publish Message [factory/facility3]"
"9584","326.550410122","18.192.151.104","10.0.2.15","MQTT","190","Publish Message [factory/facility3]"
"9586","326.677111031","10.0.2.15","18.192.151.104","MQTT","205","Publish Message [university/room2/room2/humidity]"
"9588","326.740651094","18.192.151.104","10.0.2.15","MQTT","204","Publish Message [university/room2/room2/humidity]"
"9590","326.740651184","18.192.151.104","10.0.2.15","MQTT","205","Publish Message [university/room2/room2/humidity]"
"9592","326.799366391","::1","::1","MQTT","228","Publish Message [university/department2]"
"9594","326.799526702","::1","::1","MQTT","228","Publish Message [university/department2]"
"9596","326.854884578","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [hospital/room2/room2]"
"9628","328.111249764","10.0.2.15","18.192.151.104","MQTT","192","Publish Message [metaverse/building3]"
"9630","328.452076538","10.0.2.15","18.192.151.104","MQTT","195","Publish Message [metaverse/department2]"
"9632","328.489362153","10.0.2.15","18.192.151.104","MQTT","204","Publish Message [factory/facility3/room2/deposit]"
"9642","329.114297878","10.0.2.15","5.196.78.28","MQTT","215","Publish Message [university/facility3/area3/hydraulic_valve]"
"9644","329.268467922","10.0.2.15","35.158.43.69","MQTT","185","Publish Message [factory/room2]"
"9646","329.361080463","18.192.151.104","10.0.2.15","MQTT","185","Publish Message [factory/room2]"
"9651","329.547031719","::1","::1","MQTT","227","Publish Message [university/department2]"
"9653","329.547277392","::1","::1","MQTT","228","Publish Message [university/department2]"
"9660","329.708361435","10.0.2.15","5.196.78.28","MQTT","200","Publish Message [hospital/department2/area3]"
"9662","330.494777353","10.0.2.15","5.196.78.28","MQTT","204","Publish Message [university/room2/area3/deposit]"
"9664","330.873844632","10.0.2.15","35.158.43.69","MQTT","206","Publish Message [factory/facility3/floor4/humidity]"
"9666","331.210578900","10.0.2.15","18.192.151.104","MQTT","206","Publish Message [hospital/facility3/section1/light]"
"9668","331.253145462","10.0.2.15","18.192.151.104","MQTT","83","Publish Message [metaverse/room2/floor4]"
"9670","332.400399234","::1","::1","MQTT","232","Publish Message [university/building3/floor4]"
"9672","332.400872070","::1","::1","MQTT","233","Publish Message [university/building3/floor4]"
"9674","332.575379078","10.0.2.15","18.192.151.104","MQTT","201","Publish Message [hospital/building3/section1]"
"9676","332.832301453","10.0.2.15","18.192.151.104","MQTT","90","Publish Message [university/department2/floor4]"
"9678","332.967107455","18.192.151.104","10.0.2.15","MQTT","89","Publish Message [university/department2/floor4]"
"9680","333.257944145","18.192.151.104","10.0.2.15","MQTT","90","Publish Message [university/department2/floor4]"
"9682","333.733235256","10.0.2.15","5.196.78.28","MQTT","96","Publish Message [university/building3/section1/light]"
"9684","334.133971671","10.0.2.15","5.196.78.28","MQTT","79","Publish Message [metaverse/facility3]"
"9686","334.146780974","10.0.2.15","5.196.78.28","MQTT","215","Publish Message [university/room2/section1/hydraulic_valve]"
"9688","334.582134874","10.0.2.15","18.192.151.104","MQTT","192","Publish Message [factory/department2]"
"9690","334.668096191","18.192.151.104","10.0.2.15","MQTT","192","Publish Message [factory/department2]"
"9692","334.816953449","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [metaverse/facility3/room2]"
"9694","335.328783971","10.0.2.15","5.196.78.28","MQTT","187","Publish Message [factory/room2]"
"9696","335.476202194","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [metaverse/room2/area3]"
"9698","335.497206455","::1","::1","MQTT","233","Publish Message [factory/department2/section1]"
"9700","335.497363413","::1","::1","MQTT","233","Publish Message [factory/department2/section1]"
"9712","335.945397007","10.0.2.15","18.192.151.104","MQTT","202","Publish Message [university/facility3/section1]"
"9714","336.086202055","18.192.151.104","10.0.2.15","MQTT","203","Publish Message [university/facility3/section1]"
"9716","336.092871317","18.192.151.104","10.0.2.15","MQTT","202","Publish Message [university/facility3/section1]"
"9718","336.385316840","::1","::1","MQTT","231","Publish Message [university/facility3/area3]"
"9720","336.385521321","::1","::1","MQTT","232","Publish Message [university/facility3/area3]"
"9722","336.842259806","10.0.2.15","35.158.43.69","MQTT","200","Publish Message [hospital/department2/floor4]"
"9724","337.053820520","10.0.2.15","18.192.151.104","MQTT","200","Publish Message [university/facility3/room2]"
"9726","337.109428202","18.192.151.104","10.0.2.15","MQTT","199","Publish Message [university/facility3/room2]"
"9728","337.206561354","18.192.151.104","10.0.2.15","MQTT","200","Publish Message [university/facility3/room2]"
"9730","337.308997245","10.0.2.15","35.158.43.69","MQTT","210","Publish Message [hospital/building3/floor4/temperature]"
"9732","337.348760671","10.0.2.15","18.192.151.104","MQTT","196","Publish Message [university/room2/area3]"
"9766","337.493835711","18.192.151.104","10.0.2.15","MQTT","196","Publish Message [university/room2/area3]"
"9768","337.525897009","18.192.151.104","10.0.2.15","MQTT","197","Publish Message [university/room2/area3]"
"9786","338.199661016","::1","::1","MQTT","121","Publish Message [hospital/room2/floor4/deposit]"
"9788","338.796153710","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [hospital/building3]"
"9790","338.939056713","::1","::1","MQTT","220","Publish Message [hospital/room2]"
